relationship_id,case_id,source_entity_id,source_entity_type,relationship_type,target_entity_id,target_entity_type,start_time,end_time,confidence,source_document_id,verified,verification_status
REL0008349,C008349,C008349,Case,INVOLVES,P002200,Person,2023-03-16 12:53:00,,0.984,DOC008349,true,Verified
REL0008350,C008350,C008350,Case,INVOLVES,P002540,Person,2019-12-13 18:55:00,,0.919,DOC008350,false,Review Required
REL0008351,C008351,C008351,Case,INVOLVES,P003260,Person,2021-07-11 10:21:00,,0.973,DOC008351,true,Verified
REL0008352,C008352,C008352,Case,INVOLVES,P002212,Person,2024-03-14 18:38:00,,0.944,DOC008352,false,Review Required
REL0008353,C008353,C008353,Case,INVOLVES,P000886,Person,2023-08-22 17:03:00,,0.935,DOC008353,false,Review Required
REL0008354,C008354,C008354,Case,INVOLVES,P005400,Person,2020-11-23 07:47:00,,0.959,DOC008354,true,Verified
REL0008355,C008355,C008355,Case,INVOLVES,P002949,Person,2018-06-18 10:57:00,,0.988,DOC008355,true,Verified
REL0008356,C008356,C008356,Case,INVOLVES,P004550,Person,2021-04-01 08:11:00,,0.904,DOC008356,false,Review Required
REL0008357,C008357,C008357,Case,INVOLVES,P000640,Person,2023-03-19 11:52:00,,0.956,DOC008357,true,Verified
REL0008358,C008358,C008358,Case,INVOLVES,P006273,Person,2018-04-01 22:50:00,,0.973,DOC008358,true,Verified
REL0008359,C008359,C008359,Case,INVOLVES,P003877,Person,2022-06-05 08:15:00,,0.907,DOC008359,false,Review Required
REL0008360,C008360,C008360,Case,INVOLVES,P003644,Person,2018-04-18 17:25:00,,0.94,DOC008360,false,Review Required
REL0008361,C008361,C008361,Case,INVOLVES,P000750,Person,2024-02-21 09:14:00,,0.962,DOC008361,true,Verified
REL0008362,C008362,C008362,Case,INVOLVES,P004332,Person,2021-01-15 18:08:00,,0.959,DOC008362,true,Verified
REL0008363,C008363,C008363,Case,INVOLVES,P004045,Person,2020-10-12 03:18:00,,0.936,DOC008363,false,Review Required
REL0008364,C008364,C008364,Case,INVOLVES,P006051,Person,2019-03-10 00:28:00,,0.99,DOC008364,true,Verified
REL0008365,C008365,C008365,Case,INVOLVES,P004587,Person,2021-05-29 19:29:00,,0.973,DOC008365,true,Verified
REL0008366,C008366,C008366,Case,INVOLVES,P004334,Person,2018-08-14 23:25:00,,0.91,DOC008366,false,Review Required
REL0008367,C008367,C008367,Case,INVOLVES,P001240,Person,2018-06-12 18:50:00,,0.92,DOC008367,false,Review Required
REL0008368,C008368,C008368,Case,INVOLVES,P002623,Person,2019-03-13 10:48:00,,0.936,DOC008368,false,Review Required
REL0008369,C008369,C008369,Case,INVOLVES,P003832,Person,2022-02-28 09:05:00,,0.949,DOC008369,false,Review Required
REL0008370,C008370,C008370,Case,INVOLVES,P002444,Person,2021-03-06 18:48:00,,0.94,DOC008370,false,Review Required
REL0008371,C008371,C008371,Case,INVOLVES,P001305,Person,2020-06-16 16:23:00,,0.908,DOC008371,false,Review Required
REL0008372,C008372,C008372,Case,INVOLVES,P004165,Person,2023-09-15 06:59:00,,0.923,DOC008372,false,Review Required
REL0008373,C008373,C008373,Case,INVOLVES,P005080,Person,2019-09-07 09:08:00,,0.986,DOC008373,true,Verified
REL0008374,C008374,C008374,Case,INVOLVES,P001987,Person,2022-12-05 07:43:00,,0.934,DOC008374,false,Review Required
REL0008375,C008375,C008375,Case,INVOLVES,P003973,Person,2019-04-13 09:49:00,,0.973,DOC008375,true,Verified
REL0008376,C008376,C008376,Case,INVOLVES,P004504,Person,2023-06-14 10:31:00,,0.909,DOC008376,false,Review Required
REL0008377,C008377,C008377,Case,INVOLVES,P005555,Person,2022-11-04 09:01:00,,0.95,DOC008377,true,Verified
REL0008378,C008378,C008378,Case,INVOLVES,P004757,Person,2018-02-05 08:17:00,,0.946,DOC008378,false,Review Required
REL0008379,C008379,C008379,Case,INVOLVES,P003353,Person,2018-08-07 11:25:00,,0.964,DOC008379,true,Verified
REL0008380,C008380,C008380,Case,INVOLVES,P000024,Person,2024-01-09 20:51:00,,0.943,DOC008380,false,Review Required
REL0008381,C008381,C008381,Case,INVOLVES,P003105,Person,2023-06-18 19:55:00,,0.914,DOC008381,false,Review Required
REL0008382,C008382,C008382,Case,INVOLVES,P003849,Person,2020-05-24 18:58:00,,0.914,DOC008382,false,Review Required
REL0008383,C008383,C008383,Case,INVOLVES,P004959,Person,2019-11-26 07:27:00,,0.93,DOC008383,false,Review Required
REL0008384,C008384,C008384,Case,INVOLVES,P006208,Person,2019-01-30 14:29:00,,0.915,DOC008384,false,Review Required
REL0008385,C008385,C008385,Case,INVOLVES,P004425,Person,2020-12-03 00:53:00,,0.945,DOC008385,false,Review Required
REL0008386,C008386,C008386,Case,INVOLVES,P005668,Person,2021-08-16 18:16:00,,0.936,DOC008386,false,Review Required
REL0008387,C008387,C008387,Case,INVOLVES,P004443,Person,2019-06-12 20:40:00,,0.946,DOC008387,false,Review Required
REL0008388,C008388,C008388,Case,INVOLVES,P004520,Person,2018-02-05 18:41:00,,0.94,DOC008388,false,Review Required
REL0008389,C008389,C008389,Case,INVOLVES,P005729,Person,2018-02-04 23:45:00,,0.963,DOC008389,true,Verified
REL0008390,C008390,C008390,Case,INVOLVES,P001805,Person,2022-03-02 08:42:00,,0.969,DOC008390,true,Verified
REL0008391,C008391,C008391,Case,INVOLVES,P004336,Person,2019-05-27 16:15:00,,0.936,DOC008391,false,Review Required
REL0008392,C008392,C008392,Case,INVOLVES,P003774,Person,2019-01-02 05:31:00,,0.969,DOC008392,true,Verified
REL0008393,C008393,C008393,Case,INVOLVES,P001571,Person,2020-06-26 09:45:00,,0.937,DOC008393,false,Review Required
REL0008394,C008394,C008394,Case,INVOLVES,P003186,Person,2023-12-23 17:01:00,,0.978,DOC008394,true,Verified
REL0008395,C008395,C008395,Case,INVOLVES,P001746,Person,2022-09-30 11:22:00,,0.95,DOC008395,true,Verified
REL0008396,C008396,C008396,Case,INVOLVES,P006665,Person,2018-05-28 18:45:00,,0.987,DOC008396,true,Verified
REL0008397,C008397,C008397,Case,INVOLVES,P001236,Person,2022-06-16 20:58:00,,0.902,DOC008397,false,Review Required
REL0008398,C008398,C008398,Case,INVOLVES,P005625,Person,2023-05-01 12:33:00,,0.922,DOC008398,false,Review Required
REL0008399,C008399,C008399,Case,INVOLVES,P001858,Person,2018-11-01 16:49:00,,0.941,DOC008399,false,Review Required
REL0008400,C008400,C008400,Case,INVOLVES,P001160,Person,2021-11-02 06:11:00,,0.928,DOC008400,false,Review Required
REL0008401,C008401,C008401,Case,INVOLVES,P005647,Person,2020-07-18 21:15:00,,0.951,DOC008401,true,Verified
REL0008402,C008402,C008402,Case,INVOLVES,P003905,Person,2022-12-15 18:37:00,,0.926,DOC008402,false,Review Required
REL0008403,C008403,C008403,Case,INVOLVES,P004629,Person,2023-06-13 13:54:00,,0.916,DOC008403,false,Review Required
REL0008404,C008404,C008404,Case,INVOLVES,P004282,Person,2019-09-15 18:41:00,,0.918,DOC008404,false,Review Required
REL0008405,C008405,C008405,Case,INVOLVES,P003833,Person,2023-04-20 15:50:00,,0.986,DOC008405,true,Verified
REL0008406,C008406,C008406,Case,INVOLVES,P004136,Person,2019-04-26 14:30:00,,0.928,DOC008406,false,Review Required
REL0008407,C008407,C008407,Case,INVOLVES,P004106,Person,2020-11-25 16:33:00,,0.911,DOC008407,false,Review Required
REL0008408,C008408,C008408,Case,INVOLVES,P000654,Person,2024-05-20 09:03:00,,0.903,DOC008408,false,Review Required
REL0008409,C008409,C008409,Case,INVOLVES,P003661,Person,2023-11-11 22:33:00,,0.914,DOC008409,false,Review Required
REL0008410,C008410,C008410,Case,INVOLVES,P004469,Person,2020-02-20 19:24:00,,0.955,DOC008410,true,Verified
REL0008411,C008411,C008411,Case,INVOLVES,P003654,Person,2021-05-10 08:55:00,,0.928,DOC008411,false,Review Required
REL0008412,C008412,C008412,Case,INVOLVES,P003159,Person,2019-08-16 16:02:00,,0.981,DOC008412,true,Verified
REL0008413,C008413,C008413,Case,INVOLVES,P000466,Person,2023-02-05 12:03:00,,0.909,DOC008413,false,Review Required
REL0008414,C008414,C008414,Case,INVOLVES,P000674,Person,2020-08-21 13:45:00,,0.954,DOC008414,true,Verified
REL0008415,C008415,C008415,Case,INVOLVES,P002626,Person,2019-11-13 19:24:00,,0.959,DOC008415,true,Verified
REL0008416,C008416,C008416,Case,INVOLVES,P000517,Person,2019-10-29 10:44:00,,0.948,DOC008416,false,Review Required
REL0008417,C008417,C008417,Case,INVOLVES,P004654,Person,2021-11-28 19:00:00,,0.926,DOC008417,false,Review Required
REL0008418,C008418,C008418,Case,INVOLVES,P003911,Person,2021-06-05 02:39:00,,0.943,DOC008418,false,Review Required
REL0008419,C008419,C008419,Case,INVOLVES,P000596,Person,2018-11-20 21:10:00,,0.906,DOC008419,false,Review Required
REL0008420,C008420,C008420,Case,INVOLVES,P004722,Person,2020-08-28 18:11:00,,0.953,DOC008420,true,Verified
REL0008421,C008421,C008421,Case,INVOLVES,P006848,Person,2020-04-10 19:31:00,,0.974,DOC008421,true,Verified
REL0008422,C008422,C008422,Case,INVOLVES,P001113,Person,2021-12-20 11:01:00,,0.926,DOC008422,false,Review Required
REL0008423,C008423,C008423,Case,INVOLVES,P000863,Person,2020-06-05 03:23:00,,0.929,DOC008423,false,Review Required
REL0008424,C008424,C008424,Case,INVOLVES,P006248,Person,2018-11-11 09:21:00,,0.986,DOC008424,true,Verified
REL0008425,C008425,C008425,Case,INVOLVES,P000217,Person,2020-07-17 18:24:00,,0.929,DOC008425,false,Review Required
REL0008426,C008426,C008426,Case,INVOLVES,P003283,Person,2018-05-28 11:55:00,,0.93,DOC008426,false,Review Required
REL0008427,C008427,C008427,Case,INVOLVES,P006479,Person,2022-06-07 15:56:00,,0.904,DOC008427,false,Review Required
REL0008428,C008428,C008428,Case,INVOLVES,P005786,Person,2023-11-15 13:55:00,,0.928,DOC008428,false,Review Required
REL0008429,C008429,C008429,Case,INVOLVES,P006946,Person,2023-04-04 10:09:00,,0.938,DOC008429,false,Review Required
REL0008430,C008430,C008430,Case,INVOLVES,P000455,Person,2018-01-04 15:58:00,,0.954,DOC008430,true,Verified
REL0008431,C008431,C008431,Case,INVOLVES,P005539,Person,2023-03-14 11:51:00,,0.95,DOC008431,true,Verified
REL0008432,C008432,C008432,Case,INVOLVES,P000077,Person,2018-12-12 08:25:00,,0.964,DOC008432,true,Verified
REL0008433,C008433,C008433,Case,INVOLVES,P001694,Person,2024-03-14 20:06:00,,0.94,DOC008433,false,Review Required
REL0008434,C008434,C008434,Case,INVOLVES,P002624,Person,2019-10-10 14:46:00,,0.97,DOC008434,true,Verified
REL0008435,C008435,C008435,Case,INVOLVES,P002698,Person,2018-07-26 18:43:00,,0.942,DOC008435,false,Review Required
REL0008436,C008436,C008436,Case,INVOLVES,P000239,Person,2022-01-23 11:36:00,,0.945,DOC008436,false,Review Required
REL0008437,C008437,C008437,Case,INVOLVES,P001989,Person,2018-02-14 16:31:00,,0.98,DOC008437,true,Verified
REL0008438,C008438,C008438,Case,INVOLVES,P003686,Person,2021-07-18 12:27:00,,0.968,DOC008438,true,Verified
REL0008439,C008439,C008439,Case,INVOLVES,P005950,Person,2019-02-23 21:54:00,,0.91,DOC008439,false,Review Required
REL0008440,C008440,C008440,Case,INVOLVES,P003159,Person,2018-05-28 10:50:00,,0.925,DOC008440,false,Review Required
REL0008441,C008441,C008441,Case,INVOLVES,P004738,Person,2019-04-11 12:12:00,,0.956,DOC008441,true,Verified
REL0008442,C008442,C008442,Case,INVOLVES,P006819,Person,2022-04-18 05:07:00,,0.948,DOC008442,false,Review Required
REL0008443,C008443,C008443,Case,INVOLVES,P003951,Person,2021-07-28 12:14:00,,0.972,DOC008443,true,Verified
REL0008444,C008444,C008444,Case,INVOLVES,P003637,Person,2023-08-14 05:34:00,,0.91,DOC008444,false,Review Required
REL0008445,C008445,C008445,Case,INVOLVES,P003762,Person,2021-03-30 10:20:00,,0.988,DOC008445,true,Verified
REL0008446,C008446,C008446,Case,INVOLVES,P005442,Person,2021-05-06 14:24:00,,0.94,DOC008446,false,Review Required
REL0008447,C008447,C008447,Case,INVOLVES,P004363,Person,2018-12-25 18:17:00,,0.933,DOC008447,false,Review Required
REL0008448,C008448,C008448,Case,INVOLVES,P002293,Person,2022-02-22 21:12:00,,0.977,DOC008448,true,Verified
REL0008449,C008449,C008449,Case,INVOLVES,P002657,Person,2024-04-24 15:57:00,,0.967,DOC008449,true,Verified
REL0008450,C008450,C008450,Case,INVOLVES,P000472,Person,2019-07-01 12:22:00,,0.901,DOC008450,false,Review Required
REL0008451,C008451,C008451,Case,INVOLVES,P000398,Person,2019-09-21 16:01:00,,0.976,DOC008451,true,Verified
REL0008452,C008452,C008452,Case,INVOLVES,P002097,Person,2018-04-19 19:36:00,,0.917,DOC008452,false,Review Required
REL0008453,C008453,C008453,Case,INVOLVES,P004471,Person,2024-06-06 16:41:00,,0.945,DOC008453,false,Review Required
REL0008454,C008454,C008454,Case,INVOLVES,P000985,Person,2023-12-17 23:12:00,,0.94,DOC008454,false,Review Required
REL0008455,C008455,C008455,Case,INVOLVES,P000255,Person,2020-05-22 20:26:00,,0.976,DOC008455,true,Verified
REL0008456,C008456,C008456,Case,INVOLVES,P001912,Person,2023-02-01 09:37:00,,0.952,DOC008456,true,Verified
REL0008457,C008457,C008457,Case,INVOLVES,P002253,Person,2020-09-25 23:47:00,,0.948,DOC008457,false,Review Required
REL0008458,C008458,C008458,Case,INVOLVES,P006926,Person,2021-04-21 22:19:00,,0.943,DOC008458,false,Review Required
REL0008459,C008459,C008459,Case,INVOLVES,P005424,Person,2021-05-04 09:34:00,,0.938,DOC008459,false,Review Required
REL0008460,C008460,C008460,Case,INVOLVES,P004392,Person,2019-11-26 20:56:00,,0.953,DOC008460,true,Verified
REL0008461,C008461,C008461,Case,INVOLVES,P006779,Person,2024-06-07 15:24:00,,0.927,DOC008461,false,Review Required
REL0008462,C008462,C008462,Case,INVOLVES,P001500,Person,2018-05-09 06:28:00,,0.903,DOC008462,false,Review Required
REL0008463,C008463,C008463,Case,INVOLVES,P006904,Person,2020-09-09 09:46:00,,0.939,DOC008463,false,Review Required
REL0008464,C008464,C008464,Case,INVOLVES,P000269,Person,2023-07-14 17:30:00,,0.946,DOC008464,false,Review Required
REL0008465,C008465,C008465,Case,INVOLVES,P001890,Person,2020-05-28 10:49:00,,0.95,DOC008465,true,Verified
REL0008466,C008466,C008466,Case,INVOLVES,P000852,Person,2019-01-03 10:12:00,,0.959,DOC008466,true,Verified
REL0008467,C008467,C008467,Case,INVOLVES,P006512,Person,2019-07-25 15:10:00,,0.939,DOC008467,false,Review Required
REL0008468,C008468,C008468,Case,INVOLVES,P001021,Person,2019-07-20 18:57:00,,0.975,DOC008468,true,Verified
REL0008469,C008469,C008469,Case,INVOLVES,P004831,Person,2023-01-07 14:06:00,,0.98,DOC008469,true,Verified
REL0008470,C008470,C008470,Case,INVOLVES,P003557,Person,2021-07-26 21:11:00,,0.912,DOC008470,false,Review Required
REL0008471,C008471,C008471,Case,INVOLVES,P005396,Person,2020-01-10 07:11:00,,0.952,DOC008471,true,Verified
REL0008472,C008472,C008472,Case,INVOLVES,P000298,Person,2018-04-05 15:36:00,,0.956,DOC008472,true,Verified
REL0008473,C008473,C008473,Case,INVOLVES,P002650,Person,2024-06-14 11:18:00,,0.987,DOC008473,true,Verified
REL0008474,C008474,C008474,Case,INVOLVES,P001217,Person,2021-08-21 07:24:00,,0.928,DOC008474,false,Review Required
REL0008475,C008475,C008475,Case,INVOLVES,P001400,Person,2020-07-14 09:29:00,,0.948,DOC008475,false,Review Required
REL0008476,C008476,C008476,Case,INVOLVES,P004132,Person,2018-12-23 21:16:00,,0.95,DOC008476,true,Verified
REL0008477,C008477,C008477,Case,INVOLVES,P005462,Person,2023-11-12 11:19:00,,0.907,DOC008477,false,Review Required
REL0008478,C008478,C008478,Case,INVOLVES,P001451,Person,2019-06-02 06:20:00,,0.96,DOC008478,true,Verified
REL0008479,C008479,C008479,Case,INVOLVES,P002105,Person,2024-06-04 19:38:00,,0.911,DOC008479,false,Review Required
REL0008480,C008480,C008480,Case,INVOLVES,P000305,Person,2018-12-23 08:16:00,,0.988,DOC008480,true,Verified
REL0008481,C008481,C008481,Case,INVOLVES,P001934,Person,2018-09-26 22:25:00,,0.931,DOC008481,false,Review Required
REL0008482,C008482,C008482,Case,INVOLVES,P001041,Person,2020-03-25 20:30:00,,0.98,DOC008482,true,Verified
REL0008483,C008483,C008483,Case,INVOLVES,P001516,Person,2018-11-28 21:02:00,,0.96,DOC008483,true,Verified
REL0008484,C008484,C008484,Case,INVOLVES,P004005,Person,2020-02-04 09:24:00,,0.905,DOC008484,false,Review Required
REL0008485,C008485,C008485,Case,INVOLVES,P002742,Person,2022-12-28 15:56:00,,0.927,DOC008485,false,Review Required
REL0008486,C008486,C008486,Case,INVOLVES,P001751,Person,2021-02-26 17:11:00,,0.919,DOC008486,false,Review Required
REL0008487,C008487,C008487,Case,INVOLVES,P001895,Person,2018-04-15 21:07:00,,0.921,DOC008487,false,Review Required
REL0008488,C008488,C008488,Case,INVOLVES,P003137,Person,2021-10-29 23:54:00,,0.935,DOC008488,false,Review Required
REL0008489,C008489,C008489,Case,INVOLVES,P003944,Person,2021-09-27 20:36:00,,0.935,DOC008489,false,Review Required
REL0008490,C008490,C008490,Case,INVOLVES,P002171,Person,2023-05-17 16:28:00,,0.961,DOC008490,true,Verified
REL0008491,C008491,C008491,Case,INVOLVES,P003280,Person,2023-10-23 20:30:00,,0.904,DOC008491,false,Review Required
REL0008492,C008492,C008492,Case,INVOLVES,P002619,Person,2024-04-30 12:52:00,,0.972,DOC008492,true,Verified
REL0008493,C008493,C008493,Case,INVOLVES,P003299,Person,2023-01-19 11:03:00,,0.948,DOC008493,false,Review Required
REL0008494,C008494,C008494,Case,INVOLVES,P001337,Person,2021-06-01 03:24:00,,0.97,DOC008494,true,Verified
REL0008495,C008495,C008495,Case,INVOLVES,P003786,Person,2019-06-13 19:21:00,,0.939,DOC008495,false,Review Required
REL0008496,C008496,C008496,Case,INVOLVES,P002699,Person,2020-09-19 09:08:00,,0.929,DOC008496,false,Review Required
REL0008497,C008497,C008497,Case,INVOLVES,P001060,Person,2021-10-25 20:18:00,,0.911,DOC008497,false,Review Required
REL0008498,C008498,C008498,Case,INVOLVES,P000792,Person,2022-07-21 09:35:00,,0.976,DOC008498,true,Verified
REL0008499,C008499,C008499,Case,INVOLVES,P006575,Person,2018-10-13 17:33:00,,0.94,DOC008499,false,Review Required
REL0008500,C008500,C008500,Case,INVOLVES,P003275,Person,2019-07-22 21:42:00,,0.954,DOC008500,true,Verified
REL0008501,C008501,C008501,Case,INVOLVES,P000400,Person,2020-02-04 16:09:00,,0.96,DOC008501,true,Verified
REL0008502,C008502,C008502,Case,INVOLVES,P001744,Person,2019-04-08 19:35:00,,0.954,DOC008502,true,Verified
REL0008503,C008503,C008503,Case,INVOLVES,P006515,Person,2024-05-10 22:33:00,,0.958,DOC008503,true,Verified
REL0008504,C008504,C008504,Case,INVOLVES,P001047,Person,2018-11-02 10:22:00,,0.96,DOC008504,true,Verified
REL0008505,C008505,C008505,Case,INVOLVES,P004580,Person,2020-02-03 13:57:00,,0.985,DOC008505,true,Verified
REL0008506,C008506,C008506,Case,INVOLVES,P004373,Person,2019-06-14 16:43:00,,0.914,DOC008506,false,Review Required
REL0008507,C008507,C008507,Case,INVOLVES,P002427,Person,2022-11-19 11:17:00,,0.986,DOC008507,true,Verified
REL0008508,C008508,C008508,Case,INVOLVES,P001322,Person,2018-02-15 10:53:00,,0.924,DOC008508,false,Review Required
REL0008509,C008509,C008509,Case,INVOLVES,P005711,Person,2021-10-26 06:49:00,,0.956,DOC008509,true,Verified
REL0008510,C008510,C008510,Case,INVOLVES,P000545,Person,2020-12-01 15:12:00,,0.92,DOC008510,false,Review Required
REL0008511,C008511,C008511,Case,INVOLVES,P002668,Person,2018-09-23 06:15:00,,0.914,DOC008511,false,Review Required
REL0008512,C008512,C008512,Case,INVOLVES,P001616,Person,2024-06-21 19:18:00,,0.941,DOC008512,false,Review Required
REL0008513,C008513,C008513,Case,INVOLVES,P006209,Person,2019-07-09 06:00:00,,0.979,DOC008513,true,Verified
REL0008514,C008514,C008514,Case,INVOLVES,P004172,Person,2023-05-03 10:41:00,,0.931,DOC008514,false,Review Required
REL0008515,C008515,C008515,Case,INVOLVES,P004917,Person,2019-09-10 20:00:00,,0.946,DOC008515,false,Review Required
REL0008516,C008516,C008516,Case,INVOLVES,P004532,Person,2021-09-13 19:53:00,,0.983,DOC008516,true,Verified
REL0008517,C008517,C008517,Case,INVOLVES,P006191,Person,2022-10-02 17:44:00,,0.954,DOC008517,true,Verified
REL0008518,C008518,C008518,Case,INVOLVES,P003022,Person,2020-03-10 18:49:00,,0.946,DOC008518,false,Review Required
REL0008519,C008519,C008519,Case,INVOLVES,P001987,Person,2018-05-10 17:17:00,,0.912,DOC008519,false,Review Required
REL0008520,C008520,C008520,Case,INVOLVES,P006363,Person,2023-12-27 15:40:00,,0.987,DOC008520,true,Verified
REL0008521,C008521,C008521,Case,INVOLVES,P000363,Person,2018-10-19 13:40:00,,0.953,DOC008521,true,Verified
REL0008522,C008522,C008522,Case,INVOLVES,P000674,Person,2018-06-13 13:13:00,,0.948,DOC008522,false,Review Required
REL0008523,C008523,C008523,Case,INVOLVES,P002805,Person,2020-04-06 13:12:00,,0.917,DOC008523,false,Review Required
REL0008524,C008524,C008524,Case,INVOLVES,P002022,Person,2023-11-09 09:42:00,,0.985,DOC008524,true,Verified
REL0008525,C008525,C008525,Case,INVOLVES,P001478,Person,2022-03-16 10:42:00,,0.99,DOC008525,true,Verified
REL0008526,C008526,C008526,Case,INVOLVES,P002555,Person,2019-05-14 22:33:00,,0.928,DOC008526,false,Review Required
REL0008527,C008527,C008527,Case,INVOLVES,P003925,Person,2021-03-16 05:07:00,,0.928,DOC008527,false,Review Required
