evidence_id,case_id,evidence_type,file_name,file_path,source,collected_by,collection_timestamp,original_hash_sha256,current_hash_sha256,integrity_status,chain_of_custody_id,access_level,created_at
EVD0002182,C002423,LocationRecord,evd0002182_locationrecord.json,/synthetic-evidence/C002423/evd0002182_locationrecord.json,SYNTH_POLICE_RECORDS,IO0059,2024-01-08 11:29:48,507e6b1b31f2473d8a30a85e6d76fe60a8bc891e32e6b6591709fa4c648171d1,507e6b1b31f2473d8a30a85e6d76fe60a8bc891e32e6b6591709fa4c648171d1,Intact,COC0002182,Highly Restricted,2024-01-09 07:11:48
EVD0002183,C007316,CCTV,evd0002183_cctv.mp4,/synthetic-evidence/C007316/evd0002183_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0271,2019-01-07 11:05:39,c40e694f4ae5278834ca44ebdfb11a1e06fe6cc499daf4da26e5c64a1bafef9d,c40e694f4ae5278834ca44ebdfb11a1e06fe6cc499daf4da26e5c64a1bafef9d,Intact,COC0002183,Confidential,2019-01-08 00:11:39
EVD0002184,C009152,FIR,evd0002184_fir.pdf,/synthetic-evidence/C009152/evd0002184_fir.pdf,SYNTH_BANK_SYSTEM,IO0016,2025-12-28 20:17:17,d4da8cdcd29ecf1886746c9409ddc5272b059c7eb628d8e0f8694fee19f723e9,d4da8cdcd29ecf1886746c9409ddc5272b059c7eb628d8e0f8694fee19f723e9,Intact,COC0002184,Restricted,2025-12-29 10:53:17
EVD0002185,C003029,FinancialRecord,evd0002185_financialrecord.csv,/synthetic-evidence/C003029/evd0002185_financialrecord.csv,SYNTH_POLICE_RECORDS,IO0264,2021-07-04 19:00:57,a0d9c13209cc267c7a6ba90fd2861250aed3752b05de6c8d8fd0bf546a338fff,a0d9c13209cc267c7a6ba90fd2861250aed3752b05de6c8d8fd0bf546a338fff,Intact,COC0002185,Confidential,2021-07-05 16:50:57
EVD0002186,C002747,Report,evd0002186_report.pdf,/synthetic-evidence/C002747/evd0002186_report.pdf,SYNTH_RTO_SYSTEM,IO0242,2021-10-04 13:10:31,120b5093b80da77fa9fcc4f9723d0716b14b3be17b0a982b383b2b4529904bf3,120b5093b80da77fa9fcc4f9723d0716b14b3be17b0a982b383b2b4529904bf3,Intact,COC0002186,Restricted,2021-10-05 10:00:31
EVD0002187,C006014,VehicleRecord,evd0002187_vehiclerecord.pdf,/synthetic-evidence/C006014/evd0002187_vehiclerecord.pdf,SYNTH_CCTV_SYSTEM,IO0032,2025-12-06 01:33:26,09ee8f9e21ebe603cfe3c83438c36fea807f7ed9f4880ec642f4ccd4a6928732,09ee8f9e21ebe603cfe3c83438c36fea807f7ed9f4880ec642f4ccd4a6928732,Intact,COC0002187,Highly Restricted,2025-12-06 15:59:26
EVD0002188,C002762,Audio,evd0002188_audio.wav,/synthetic-evidence/C002762/evd0002188_audio.wav,SYNTH_DOCUMENT_SYSTEM,IO0025,2019-12-18 02:54:36,5e591fa1dc54634a89049d59d5b06cbb0d2390deec7b03d398523ddbd27b30c8,5e591fa1dc54634a89049d59d5b06cbb0d2390deec7b03d398523ddbd27b30c8,Intact,COC0002188,Restricted,2019-12-18 14:56:36
EVD0002189,C007241,LocationRecord,evd0002189_locationrecord.json,/synthetic-evidence/C007241/evd0002189_locationrecord.json,SYNTH_BANK_SYSTEM,IO0248,2021-04-27 05:13:55,702d8cce9772413b465e5ebe4ec7527aaaceed5bceeed57a3ed941160423b366,702d8cce9772413b465e5ebe4ec7527aaaceed5bceeed57a3ed941160423b366,Intact,COC0002189,Confidential,2021-04-28 00:41:55
EVD0002190,C000066,FinancialRecord,evd0002190_financialrecord.csv,/synthetic-evidence/C000066/evd0002190_financialrecord.csv,SYNTH_POLICE_RECORDS,IO0170,2023-12-25 11:59:01,206571cd03d0c974e9dd12f7195a91625419f11b3731c71f2ed50ca676566b16,206571cd03d0c974e9dd12f7195a91625419f11b3731c71f2ed50ca676566b16,Intact,COC0002190,Highly Restricted,2023-12-25 20:52:01
EVD0002191,C006804,VehicleRecord,evd0002191_vehiclerecord.pdf,/synthetic-evidence/C006804/evd0002191_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0130,2019-06-04 20:07:23,828947307329cf220576fc8d89dbb5f658ead9cccabab4682aba769b4ad1a754,828947307329cf220576fc8d89dbb5f658ead9cccabab4682aba769b4ad1a754,Intact,COC0002191,Restricted,2019-06-05 06:25:23
EVD0002192,C000688,VehicleRecord,evd0002192_vehiclerecord.pdf,/synthetic-evidence/C000688/evd0002192_vehiclerecord.pdf,SYNTH_DOCUMENT_SYSTEM,IO0048,2025-01-27 19:31:36,0e169cb28a275b774b1b949c0e6f4b6e2d8576c83f4099893da1e2edef3d71b5,0e169cb28a275b774b1b949c0e6f4b6e2d8576c83f4099893da1e2edef3d71b5,Intact,COC0002192,Confidential,2025-01-28 14:25:36
EVD0002193,C002399,FinancialRecord,evd0002193_financialrecord.csv,/synthetic-evidence/C002399/evd0002193_financialrecord.csv,SYNTH_POLICE_RECORDS,IO0260,2025-10-20 18:31:19,9cf3705bb5ebc96cd3ec6f240e6722a53ef9d775f23ac18c52813606d1425b0a,9cf3705bb5ebc96cd3ec6f240e6722a53ef9d775f23ac18c52813606d1425b0a,Intact,COC0002193,Highly Restricted,2025-10-21 16:15:19
EVD0002194,C001589,VehicleRecord,evd0002194_vehiclerecord.pdf,/synthetic-evidence/C001589/evd0002194_vehiclerecord.pdf,SYNTH_POLICE_RECORDS,IO0297,2019-07-04 05:30:36,317167c017e0b3e145f96f9a8bf6fe3a4b211f5b6b55c8ba988326c8798ec3c5,317167c017e0b3e145f96f9a8bf6fe3a4b211f5b6b55c8ba988326c8798ec3c5,Intact,COC0002194,Internal,2019-07-05 02:46:36
EVD0002195,C008233,Audio,evd0002195_audio.wav,/synthetic-evidence/C008233/evd0002195_audio.wav,SYNTH_CCTV_SYSTEM,IO0176,2026-04-08 06:56:27,8a5e5a07eb36f8b3b2e2507a28398e635b493f66e76c9733de4ee928f9f88952,8a5e5a07eb36f8b3b2e2507a28398e635b493f66e76c9733de4ee928f9f88952,Intact,COC0002195,Restricted,2026-04-08 11:40:27
EVD0002196,C002492,LocationRecord,evd0002196_locationrecord.json,/synthetic-evidence/C002492/evd0002196_locationrecord.json,SYNTH_CDR_SYSTEM,IO0107,2021-07-25 23:47:33,c09d1edbfdad192ee70dca771906a11e6edee8084ac28e39f8b2052c874f3d95,c09d1edbfdad192ee70dca771906a11e6edee8084ac28e39f8b2052c874f3d95,Intact,COC0002196,Restricted,2021-07-26 05:32:33
EVD0002197,C000554,Document,evd0002197_document.pdf,/synthetic-evidence/C000554/evd0002197_document.pdf,SYNTH_CCTV_SYSTEM,IO0282,2026-08-09 18:45:00,561eb43e842069ac6be31633bfb9fd83e9bda30beef9e3b5bc5310c634e2fa7c,561eb43e842069ac6be31633bfb9fd83e9bda30beef9e3b5bc5310c634e2fa7c,Intact,COC0002197,Restricted,2026-08-09 19:01:00
EVD0002198,C004459,CCTV,evd0002198_cctv.mp4,/synthetic-evidence/C004459/evd0002198_cctv.mp4,SYNTH_LOCATION_SYSTEM,IO0231,2025-04-17 00:09:03,951526248e18fa72d761583ed815b8a3c9eb31d9172b1986ef1b0ca92be51eb1,951526248e18fa72d761583ed815b8a3c9eb31d9172b1986ef1b0ca92be51eb1,Intact,COC0002198,Restricted,2025-04-17 03:44:03
EVD0002199,C004792,Document,evd0002199_document.pdf,/synthetic-evidence/C004792/evd0002199_document.pdf,SYNTH_BANK_SYSTEM,IO0256,2026-05-22 08:06:11,9e5c33e4f29451cd07f3f330be64cd2854e5cd3ae7897b15e2ed02c0f8f13c74,9e5c33e4f29451cd07f3f330be64cd2854e5cd3ae7897b15e2ed02c0f8f13c74,Intact,COC0002199,Restricted,2026-05-22 21:32:11
EVD0002200,C004280,FIR,evd0002200_fir.pdf,/synthetic-evidence/C004280/evd0002200_fir.pdf,SYNTH_CCTV_SYSTEM,IO0170,2023-05-19 07:15:53,7e9205ae582b9dbf5f6a6b4c3ce5a5d35401ef7105ef559db62df7ef69584d1e,7e9205ae582b9dbf5f6a6b4c3ce5a5d35401ef7105ef559db62df7ef69584d1e,Intact,COC0002200,Highly Restricted,2023-05-20 05:46:53
EVD0002201,C002776,LocationRecord,evd0002201_locationrecord.json,/synthetic-evidence/C002776/evd0002201_locationrecord.json,SYNTH_CDR_SYSTEM,IO0298,2021-04-23 22:31:15,3bfea2dd48b8a22c6243138fbb4f502b190f4f103b2c9c7c3d8a0eea7d1b9090,3bfea2dd48b8a22c6243138fbb4f502b190f4f103b2c9c7c3d8a0eea7d1b9090,Intact,COC0002201,Internal,2021-04-24 02:20:15
EVD0002202,C005537,CCTV,evd0002202_cctv.mp4,/synthetic-evidence/C005537/evd0002202_cctv.mp4,SYNTH_CDR_SYSTEM,IO0094,2020-04-11 00:19:29,4a757ee94a79d312783ff785e1e64c106e8b42592a028a454581a90e453145ca,4a757ee94a79d312783ff785e1e64c106e8b42592a028a454581a90e453145ca,Intact,COC0002202,Internal,2020-04-11 18:56:29
EVD0002203,C003354,CDR,evd0002203_cdr.csv,/synthetic-evidence/C003354/evd0002203_cdr.csv,SYNTH_LOCATION_SYSTEM,IO0221,2022-12-11 16:26:33,909f3f0d62e73ad0a97557cccdbdf599301bed9345983100e5a16b0308718a9b,909f3f0d62e73ad0a97557cccdbdf599301bed9345983100e5a16b0308718a9b,Intact,COC0002203,Highly Restricted,2022-12-12 15:19:33
EVD0002204,C005795,VehicleRecord,evd0002204_vehiclerecord.pdf,/synthetic-evidence/C005795/evd0002204_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0312,2019-05-17 13:30:51,bd665fad2a7377cf63e5407a69bb45473b60da812e4927cebc2276b8d7f4c39b,bd665fad2a7377cf63e5407a69bb45473b60da812e4927cebc2276b8d7f4c39b,Intact,COC0002204,Confidential,2019-05-17 15:07:51
EVD0002205,C006741,LocationRecord,evd0002205_locationrecord.json,/synthetic-evidence/C006741/evd0002205_locationrecord.json,SYNTH_CDR_SYSTEM,IO0185,2022-02-22 02:30:27,304ef898bf0d0d8c157dd0f7726c90024997cd31ef6608ff67ac1b8463f98083,304ef898bf0d0d8c157dd0f7726c90024997cd31ef6608ff67ac1b8463f98083,Intact,COC0002205,Internal,2022-02-22 12:10:27
EVD0002206,C008943,CDR,evd0002206_cdr.csv,/synthetic-evidence/C008943/evd0002206_cdr.csv,SYNTH_CCTV_SYSTEM,IO0266,2019-07-26 19:12:15,7def940f1500e5cb509c2db6f429053edfbc1ba316b605e23ad4c2b053543813,7def940f1500e5cb509c2db6f429053edfbc1ba316b605e23ad4c2b053543813,Intact,COC0002206,Confidential,2019-07-27 06:04:15
EVD0002207,C004075,CCTV,evd0002207_cctv.mp4,/synthetic-evidence/C004075/evd0002207_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0346,2023-01-26 02:50:33,18a4765b4364df97abced868a2479662256aecc065dae21f3f30b7d2d93cf5a3,18a4765b4364df97abced868a2479662256aecc065dae21f3f30b7d2d93cf5a3,Intact,COC0002207,Confidential,2023-01-27 00:02:33
EVD0002208,C007574,FIR,evd0002208_fir.pdf,/synthetic-evidence/C007574/evd0002208_fir.pdf,SYNTH_POLICE_RECORDS,IO0258,2019-12-22 00:21:21,a423fde006e7d2b5dfb1f03e6b12b756df73af8029d55e563cb3bd5cbe7ad147,a423fde006e7d2b5dfb1f03e6b12b756df73af8029d55e563cb3bd5cbe7ad147,Intact,COC0002208,Confidential,2019-12-22 08:39:21
EVD0002209,C001720,CDR,evd0002209_cdr.csv,/synthetic-evidence/C001720/evd0002209_cdr.csv,SYNTH_POLICE_RECORDS,IO0116,2021-12-12 01:24:04,40f3b184726df4a7af494fb6246f829d262e75bfcfd7b5c1e44489b8652dd25d,40f3b184726df4a7af494fb6246f829d262e75bfcfd7b5c1e44489b8652dd25d,Intact,COC0002209,Restricted,2021-12-12 07:11:04
EVD0002210,C009950,Document,evd0002210_document.pdf,/synthetic-evidence/C009950/evd0002210_document.pdf,SYNTH_CDR_SYSTEM,IO0077,2019-12-25 21:51:26,69b70a7b9e67f6f83f053ebe23faf7d54298ba837db8dba5831c416bcc60fecd,69b70a7b9e67f6f83f053ebe23faf7d54298ba837db8dba5831c416bcc60fecd,Intact,COC0002210,Highly Restricted,2019-12-26 04:33:26
EVD0002211,C004961,CDR,evd0002211_cdr.csv,/synthetic-evidence/C004961/evd0002211_cdr.csv,SYNTH_RTO_SYSTEM,IO0061,2023-01-06 15:59:45,ae3e278538b1e70b8ceea6891312303f985fa4ca99c6f29632a885ea8b5577ce,ae3e278538b1e70b8ceea6891312303f985fa4ca99c6f29632a885ea8b5577ce,Intact,COC0002211,Confidential,2023-01-07 09:05:45
EVD0002212,C000215,LocationRecord,evd0002212_locationrecord.json,/synthetic-evidence/C000215/evd0002212_locationrecord.json,SYNTH_LOCATION_SYSTEM,IO0213,2022-09-23 09:18:15,0e0e5dea914b226be31e526d2f1ee01298ebad55624fdfa46c8dc56d379a93e3,0e0e5dea914b226be31e526d2f1ee01298ebad55624fdfa46c8dc56d379a93e3,Intact,COC0002212,Confidential,2022-09-23 23:54:15
EVD0002213,C002683,CCTV,evd0002213_cctv.mp4,/synthetic-evidence/C002683/evd0002213_cctv.mp4,SYNTH_DOCUMENT_SYSTEM,IO0295,2022-12-23 11:56:46,58a92043883d1354b38147b12e75fbca0e2a3648e9da813c75684220f9ab882e,58a92043883d1354b38147b12e75fbca0e2a3648e9da813c75684220f9ab882e,Intact,COC0002213,Restricted,2022-12-24 03:45:46
EVD0002214,C004561,VehicleRecord,evd0002214_vehiclerecord.pdf,/synthetic-evidence/C004561/evd0002214_vehiclerecord.pdf,SYNTH_CCTV_SYSTEM,IO0321,2023-07-31 13:35:38,3fb95f1933737f5f15f4e1ed99ef5f6fe1ab5fe828771222cd23c84ed2290c56,3fb95f1933737f5f15f4e1ed99ef5f6fe1ab5fe828771222cd23c84ed2290c56,Intact,COC0002214,Internal,2023-08-01 11:17:38
EVD0002215,C003555,CCTV,evd0002215_cctv.mp4,/synthetic-evidence/C003555/evd0002215_cctv.mp4,SYNTH_POLICE_RECORDS,IO0100,2023-04-07 18:09:56,056bce0fcdc35376f7959f0e8d6ce81edac3945d814bdaaa36e1f870d6c48342,056bce0fcdc35376f7959f0e8d6ce81edac3945d814bdaaa36e1f870d6c48342,Intact,COC0002215,Internal,2023-04-08 11:39:56
EVD0002216,C008946,CCTV,evd0002216_cctv.mp4,/synthetic-evidence/C008946/evd0002216_cctv.mp4,SYNTH_CDR_SYSTEM,IO0177,2023-07-29 16:43:46,0a29192273084ec9a3b86f2706b15f09b5e140ae65e5795d385068874b327e98,bfb1af8d25b91d6f05b51ec4ee434c17aaf420878ed41c1d37616d032776c41e,HashMismatch,COC0002216,Internal,2023-07-30 01:37:46
EVD0002217,C005639,Image,evd0002217_image.jpg,/synthetic-evidence/C005639/evd0002217_image.jpg,SYNTH_BANK_SYSTEM,IO0227,2020-10-20 17:59:37,b4ffdefeb50a5a48196a82024f0c02f9d47c886a0c4fc8f02bf96e4ee39b4a9f,b4ffdefeb50a5a48196a82024f0c02f9d47c886a0c4fc8f02bf96e4ee39b4a9f,Intact,COC0002217,Confidential,2020-10-21 08:52:37
EVD0002218,C003460,VehicleRecord,evd0002218_vehiclerecord.pdf,/synthetic-evidence/C003460/evd0002218_vehiclerecord.pdf,SYNTH_POLICE_RECORDS,IO0289,2019-04-14 14:50:11,3cd9854e57a0cacf0537dd03196f8a250f6c5784ec48b35173d391f75e3ff176,3cd9854e57a0cacf0537dd03196f8a250f6c5784ec48b35173d391f75e3ff176,Intact,COC0002218,Restricted,2019-04-15 05:40:11
EVD0002219,C009180,Document,evd0002219_document.pdf,/synthetic-evidence/C009180/evd0002219_document.pdf,SYNTH_DOCUMENT_SYSTEM,IO0304,2023-08-30 19:32:18,499fd72c58dbadf6676151ecc2196353faeafaf2b4f5da4f85e4e02cf4c43953,499fd72c58dbadf6676151ecc2196353faeafaf2b4f5da4f85e4e02cf4c43953,Intact,COC0002219,Highly Restricted,2023-08-31 13:28:18
EVD0002220,C006072,FinancialRecord,evd0002220_financialrecord.csv,/synthetic-evidence/C006072/evd0002220_financialrecord.csv,SYNTH_CDR_SYSTEM,IO0212,2025-01-08 02:21:45,b482450771fcbb327c345b329d4418c73bbdef5dc2a7e1dff46cbfb5a457129a,b482450771fcbb327c345b329d4418c73bbdef5dc2a7e1dff46cbfb5a457129a,Intact,COC0002220,Highly Restricted,2025-01-08 19:39:45
EVD0002221,C000080,FIR,evd0002221_fir.pdf,/synthetic-evidence/C000080/evd0002221_fir.pdf,SYNTH_CDR_SYSTEM,IO0314,2026-05-17 12:11:08,7a0a78498157a6c51387a62bc9cd66ffc08880b687062ff939ed0ced16318df3,7a0a78498157a6c51387a62bc9cd66ffc08880b687062ff939ed0ced16318df3,Intact,COC0002221,Internal,2026-05-18 04:19:08
EVD0002222,C007698,Image,evd0002222_image.jpg,/synthetic-evidence/C007698/evd0002222_image.jpg,SYNTH_LOCATION_SYSTEM,IO0154,2019-07-13 20:14:58,cbfc2dcb4a0d7c16199a238f7e4185fde8bf45da553eaed094ff108d071a8118,cbfc2dcb4a0d7c16199a238f7e4185fde8bf45da553eaed094ff108d071a8118,Intact,COC0002222,Restricted,2019-07-14 14:35:58
EVD0002223,C006907,FinancialRecord,evd0002223_financialrecord.csv,/synthetic-evidence/C006907/evd0002223_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0281,2025-03-13 15:53:44,0fe1e9df823b9c04a8831ea50b4994365c0f9d40290f388c35299b2b63e8f5b6,0fe1e9df823b9c04a8831ea50b4994365c0f9d40290f388c35299b2b63e8f5b6,Intact,COC0002223,Confidential,2025-03-14 00:13:44
EVD0002224,C007456,CDR,evd0002224_cdr.csv,/synthetic-evidence/C007456/evd0002224_cdr.csv,SYNTH_BANK_SYSTEM,IO0159,2023-09-20 08:51:34,b9755d70b126cf6bbc7aab621c32e67ff121d4ee6cc2d3980476d692b75f5bfa,b9755d70b126cf6bbc7aab621c32e67ff121d4ee6cc2d3980476d692b75f5bfa,Intact,COC0002224,Restricted,2023-09-20 21:29:34
EVD0002225,C009021,FinancialRecord,evd0002225_financialrecord.csv,/synthetic-evidence/C009021/evd0002225_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0129,2020-01-11 22:23:51,af2f2b2cf54e01260c86086ca684cfd0304147856c24a7ae145a847dbb3fc86b,af2f2b2cf54e01260c86086ca684cfd0304147856c24a7ae145a847dbb3fc86b,Intact,COC0002225,Restricted,2020-01-12 14:00:51
EVD0002226,C001419,Image,evd0002226_image.jpg,/synthetic-evidence/C001419/evd0002226_image.jpg,SYNTH_CDR_SYSTEM,IO0046,2024-06-27 00:11:34,994c09af41f3e41b86a938540f166251e84edb6f5e2838b314fd022ed0a617ef,994c09af41f3e41b86a938540f166251e84edb6f5e2838b314fd022ed0a617ef,Intact,COC0002226,Highly Restricted,2024-06-27 07:07:34
EVD0002227,C008211,Document,evd0002227_document.pdf,/synthetic-evidence/C008211/evd0002227_document.pdf,SYNTH_CDR_SYSTEM,IO0190,2024-10-01 22:25:28,26133057f3f8fa3c5417c0def2213559f092b7c5a7013c14ab6dc880ed3eda55,26133057f3f8fa3c5417c0def2213559f092b7c5a7013c14ab6dc880ed3eda55,Intact,COC0002227,Highly Restricted,2024-10-02 12:13:28
EVD0002228,C000314,Audio,evd0002228_audio.wav,/synthetic-evidence/C000314/evd0002228_audio.wav,SYNTH_RTO_SYSTEM,IO0219,2021-12-31 05:02:25,e15ee6b269ca1a5484e3f7f86ba3df108c1871cc9b77efd7b8644b7c9bea058e,e15ee6b269ca1a5484e3f7f86ba3df108c1871cc9b77efd7b8644b7c9bea058e,Intact,COC0002228,Internal,2021-12-31 15:40:25
EVD0002229,C009057,Image,evd0002229_image.jpg,/synthetic-evidence/C009057/evd0002229_image.jpg,SYNTH_CDR_SYSTEM,IO0046,2025-07-22 09:05:08,d476742a0b3ea6a966e7ff079bcd1b5ec6788066caf4d114861c55c89454c2e6,d476742a0b3ea6a966e7ff079bcd1b5ec6788066caf4d114861c55c89454c2e6,Intact,COC0002229,Confidential,2025-07-22 17:18:08
EVD0002230,C004679,LocationRecord,evd0002230_locationrecord.json,/synthetic-evidence/C004679/evd0002230_locationrecord.json,SYNTH_RTO_SYSTEM,IO0099,2021-05-15 09:17:34,b3b8ed42e2c2a7b14f9dbdaa59a846c0836a68c6d2390af48e0940f3173a1cb2,b3b8ed42e2c2a7b14f9dbdaa59a846c0836a68c6d2390af48e0940f3173a1cb2,Intact,COC0002230,Highly Restricted,2021-05-15 14:34:34
EVD0002231,C007786,FIR,evd0002231_fir.pdf,/synthetic-evidence/C007786/evd0002231_fir.pdf,SYNTH_CDR_SYSTEM,IO0008,2025-01-27 05:10:04,27f306b89ffca34fbe14ac349adf974fc609e231aeb392bdc1903635fe6194e6,27f306b89ffca34fbe14ac349adf974fc609e231aeb392bdc1903635fe6194e6,Intact,COC0002231,Internal,2025-01-27 20:57:04
EVD0002232,C008363,LocationRecord,evd0002232_locationrecord.json,/synthetic-evidence/C008363/evd0002232_locationrecord.json,SYNTH_LOCATION_SYSTEM,IO0125,2025-10-11 00:54:37,516d4185259227748abb5d96abd41de667c444af9df5a20f58500f25ae145a36,516d4185259227748abb5d96abd41de667c444af9df5a20f58500f25ae145a36,Intact,COC0002232,Restricted,2025-10-11 04:33:37
EVD0002233,C009133,FinancialRecord,evd0002233_financialrecord.csv,/synthetic-evidence/C009133/evd0002233_financialrecord.csv,SYNTH_BANK_SYSTEM,IO0172,2020-01-12 18:36:29,dae76dd7bce35d1bc7e0d201194a26e21fc12c0223882e75ed3670b5daa3c272,dae76dd7bce35d1bc7e0d201194a26e21fc12c0223882e75ed3670b5daa3c272,Intact,COC0002233,Highly Restricted,2020-01-13 01:53:29
EVD0002234,C008177,CDR,evd0002234_cdr.csv,/synthetic-evidence/C008177/evd0002234_cdr.csv,SYNTH_RTO_SYSTEM,IO0327,2022-01-30 11:59:13,d26a830f4398f818d673a386d13f7eddd014c438d53d9108cd02f44d2b8cacce,d26a830f4398f818d673a386d13f7eddd014c438d53d9108cd02f44d2b8cacce,Intact,COC0002234,Restricted,2022-01-30 17:53:13
EVD0002235,C006343,CCTV,evd0002235_cctv.mp4,/synthetic-evidence/C006343/evd0002235_cctv.mp4,SYNTH_DOCUMENT_SYSTEM,IO0247,2023-05-16 16:21:25,0b5c624f4a6ee01d1b267ff5f793c4b5fa23c3a311a711d5e569f6bf231c0fed,0b5c624f4a6ee01d1b267ff5f793c4b5fa23c3a311a711d5e569f6bf231c0fed,Intact,COC0002235,Restricted,2023-05-17 01:53:25
EVD0002236,C001429,Audio,evd0002236_audio.wav,/synthetic-evidence/C001429/evd0002236_audio.wav,SYNTH_POLICE_RECORDS,IO0200,2020-08-08 04:40:04,a29a340233013f5a4632d738ca2c6c0fa8092b5bdfbac007f7b6f8f36d6ca788,a29a340233013f5a4632d738ca2c6c0fa8092b5bdfbac007f7b6f8f36d6ca788,Intact,COC0002236,Highly Restricted,2020-08-08 07:41:04
EVD0002237,C000349,Audio,evd0002237_audio.wav,/synthetic-evidence/C000349/evd0002237_audio.wav,SYNTH_DOCUMENT_SYSTEM,IO0217,2021-03-07 01:49:21,91b72380b6125bef3dc9629fe7750847fbdd581e101f3159d5cf2b81cc06f0ff,91b72380b6125bef3dc9629fe7750847fbdd581e101f3159d5cf2b81cc06f0ff,Intact,COC0002237,Confidential,2021-03-07 09:23:21
EVD0002238,C005302,Audio,evd0002238_audio.wav,/synthetic-evidence/C005302/evd0002238_audio.wav,SYNTH_BANK_SYSTEM,IO0308,2022-11-13 09:05:52,896f995d561736a3e88c903af45756bff346e2827571f897fa9eb7fd9682449c,896f995d561736a3e88c903af45756bff346e2827571f897fa9eb7fd9682449c,Intact,COC0002238,Restricted,2022-11-13 15:30:52
EVD0002239,C001576,VehicleRecord,evd0002239_vehiclerecord.pdf,/synthetic-evidence/C001576/evd0002239_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0142,2025-07-31 00:03:50,5253f2159e74710332867af466ba1187c7db19813437de4627a84fbf33349a1e,5253f2159e74710332867af466ba1187c7db19813437de4627a84fbf33349a1e,Intact,COC0002239,Restricted,2025-07-31 08:06:50
EVD0002240,C003587,CCTV,evd0002240_cctv.mp4,/synthetic-evidence/C003587/evd0002240_cctv.mp4,SYNTH_LOCATION_SYSTEM,IO0071,2021-11-03 10:07:34,da33822bd4c49fc9c750e93f5a5d166c511cd209b9d3399b680c97271c7e7839,da33822bd4c49fc9c750e93f5a5d166c511cd209b9d3399b680c97271c7e7839,Intact,COC0002240,Internal,2021-11-03 21:39:34
EVD0002241,C009292,LocationRecord,evd0002241_locationrecord.json,/synthetic-evidence/C009292/evd0002241_locationrecord.json,SYNTH_DOCUMENT_SYSTEM,IO0187,2024-03-21 09:59:33,3900416d3de50689567ad9c1afcb84c43ae32a5725fd8b1069688bc8a5508c85,3900416d3de50689567ad9c1afcb84c43ae32a5725fd8b1069688bc8a5508c85,Intact,COC0002241,Restricted,2024-03-22 08:42:33
EVD0002242,C003000,CDR,evd0002242_cdr.csv,/synthetic-evidence/C003000/evd0002242_cdr.csv,SYNTH_CCTV_SYSTEM,IO0180,2026-07-02 09:24:31,6975668b1a71ea9a5bc54c4cd7e1cc1bace84687981c8fca2cc199dd91bbcb59,6975668b1a71ea9a5bc54c4cd7e1cc1bace84687981c8fca2cc199dd91bbcb59,Intact,COC0002242,Highly Restricted,2026-07-02 21:17:31
EVD0002243,C009149,VehicleRecord,evd0002243_vehiclerecord.pdf,/synthetic-evidence/C009149/evd0002243_vehiclerecord.pdf,SYNTH_POLICE_RECORDS,IO0158,2025-03-22 08:15:40,b66497a5b3ead50574ed616ef83f8576723d1a5c77be0d267d9cf99149d7e513,b66497a5b3ead50574ed616ef83f8576723d1a5c77be0d267d9cf99149d7e513,Intact,COC0002243,Highly Restricted,2025-03-22 09:30:40
EVD0002244,C000227,Audio,evd0002244_audio.wav,/synthetic-evidence/C000227/evd0002244_audio.wav,SYNTH_CCTV_SYSTEM,IO0024,2023-01-06 07:40:31,27506b49914b79dfc63d0a8eb0ffc3c0de7a26c9b48147f8828fdae782f0464f,27506b49914b79dfc63d0a8eb0ffc3c0de7a26c9b48147f8828fdae782f0464f,Intact,COC0002244,Highly Restricted,2023-01-06 10:17:31
EVD0002245,C002906,Image,evd0002245_image.jpg,/synthetic-evidence/C002906/evd0002245_image.jpg,SYNTH_POLICE_RECORDS,IO0048,2021-06-28 08:12:22,02ac1ea56426c696688b42c03a2e7a47c066985b05b4e70225a0db9446346c7b,02ac1ea56426c696688b42c03a2e7a47c066985b05b4e70225a0db9446346c7b,Intact,COC0002245,Restricted,2021-06-29 04:14:22
EVD0002246,C009649,Audio,evd0002246_audio.wav,/synthetic-evidence/C009649/evd0002246_audio.wav,SYNTH_BANK_SYSTEM,IO0187,2020-01-10 04:50:37,96c619ccf021362d7f444676920a75be1a5735ff24dd52c51a233a51b40c0f6b,96c619ccf021362d7f444676920a75be1a5735ff24dd52c51a233a51b40c0f6b,Intact,COC0002246,Internal,2020-01-11 01:32:37
EVD0002247,C007523,Document,evd0002247_document.pdf,/synthetic-evidence/C007523/evd0002247_document.pdf,SYNTH_RTO_SYSTEM,IO0019,2026-01-14 21:09:41,abf55e5853cc3825083f38f2c7ec5e30e249df8c1c4bff55d16364464430cc3f,abf55e5853cc3825083f38f2c7ec5e30e249df8c1c4bff55d16364464430cc3f,Intact,COC0002247,Restricted,2026-01-15 16:55:41
