transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,transaction_type,channel,merchant_id,location_id,reference_number,status,description,source
TXN0015946,2023-03-29 11:41:56,ACC005579,ACC009672,150682.46,INR,IMPS,Mobile,,LOC004027,REF4162233824,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0015947,2019-08-19 13:53:21,ACC009988,ACC000898,1187130.89,INR,RTGS,Branch,,LOC000317,REF9708140335,Completed,Synthetic RTGS transaction,SYNTH_LEGACY_FINANCE
TXN0015948,2024-06-03 01:45:33,ACC001073,ACC009098,51732.68,INR,UPI,Internet Banking,MER00333,LOC000071,REF5336507565,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0015949,2022-04-20 02:16:44,ACC008344,ACC008446,94759.37,INR,IMPS,ATM,,LOC001015,REF4348493841,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0015950,2024-03-05 21:49:08,ACC006205,ACC006158,39136.88,INR,Card,POS,MER01209,LOC004824,REF5395486502,Completed,Synthetic Card transaction,SYNTH_LEGACY_FINANCE
TXN0015951,2021-07-03 18:09:02,ACC004640,ACC007801,284234.86,INR,BankTransfer,Branch,,LOC002194,REF8301326877,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0015952,2025-12-22 04:36:21,ACC007628,ACC007152,18364.50,INR,UPI,Mobile,MER00185,LOC001397,REF4047647834,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0015953,2022-05-26 12:12:41,ACC000613,ACC001326,155661.57,INR,IMPS,Internet Banking,,LOC004511,REF1743781856,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0015954,2020-08-16 21:22:08,ACC008592,ACC008081,104733.78,INR,NEFT,POS,,LOC003804,REF1348802184,Completed,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0015955,2025-03-21 03:25:08,ACC006255,ACC004772,205259.96,INR,BankTransfer,POS,,LOC001345,REF4016693281,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0015956,2019-11-22 16:17:05,ACC004175,ACC008905,161092.13,INR,NEFT,Branch,,LOC000955,REF1118244628,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0015957,2020-05-07 10:16:15,ACC005908,ACC004419,155722.06,INR,IMPS,Internet Banking,,LOC002667,REF2517142388,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0015958,2021-11-29 06:06:22,ACC001707,ACC007717,30844.04,INR,UPI,POS,MER01468,LOC004667,REF9856363904,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0015959,2020-09-21 12:02:34,ACC000729,ACC003473,3891.67,INR,UPI,POS,MER01356,LOC000225,REF8282330507,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0015960,2025-01-01 12:36:57,ACC007862,ACC001341,33285.57,INR,UPI,Branch,MER01660,LOC004178,REF9762652245,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0015961,2019-05-17 15:49:02,ACC003685,ACC000129,17467.74,INR,CashWithdrawal,Branch,,LOC000470,REF1262683217,Completed,Synthetic CashWithdrawal transaction,SYNTH_CARD_SYSTEM
TXN0015962,2019-05-06 11:53:22,ACC005521,ACC000766,2180316.54,INR,RTGS,API,,LOC002847,REF7411779803,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0015963,2026-04-17 09:37:15,ACC008516,ACC006453,28761.59,INR,UPI,Mobile,MER01059,LOC002234,REF2052457315,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0015964,2020-06-01 00:38:53,ACC001963,ACC003629,11435.34,INR,Card,POS,MER02941,LOC002383,REF9789355698,Completed,Synthetic Card transaction,SYNTH_LEGACY_FINANCE
TXN0015965,2023-03-27 10:34:23,ACC000209,ACC009660,6397.05,INR,UPI,API,MER01274,LOC001264,REF1124265025,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0015966,2019-04-13 19:18:41,ACC007784,ACC001651,39353.64,INR,Card,Mobile,MER02186,LOC000570,REF4134858424,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0015967,2022-01-26 21:25:41,ACC002420,ACC000010,58828.40,INR,UPI,POS,MER01637,LOC002500,REF1512707856,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0015968,2020-02-23 20:24:44,ACC008011,ACC007739,191937.49,INR,NEFT,Mobile,,LOC004693,REF1887016247,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0015969,2023-09-23 17:36:31,ACC005687,ACC009782,23769.58,INR,UPI,Mobile,MER01685,LOC000728,REF9222931835,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0015970,2024-07-15 07:14:56,ACC008930,ACC007324,12775.94,INR,UPI,Mobile,MER02109,LOC000418,REF1602798302,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0015971,2019-09-13 22:37:04,ACC004891,ACC009196,65768.84,INR,IMPS,Branch,,LOC002697,REF4872491069,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0015972,2019-09-30 00:39:41,ACC008513,ACC003305,4946.08,INR,Card,API,MER01449,LOC000158,REF1837879958,Completed,Synthetic Card transaction,SYNTH_UPI_SWITCH
TXN0015973,2021-07-07 01:41:04,ACC001642,ACC002281,399750.26,INR,NEFT,Internet Banking,,LOC003045,REF4070651772,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0015974,2025-08-24 02:54:30,ACC005963,ACC004537,20312.80,INR,UPI,Branch,MER02545,LOC004689,REF1030787964,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0015975,2023-06-04 22:14:33,ACC004880,ACC006467,37949.48,INR,IMPS,Branch,,LOC004921,REF3173358169,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0015976,2021-08-22 18:06:20,ACC005800,ACC002385,2995.81,INR,UPI,Mobile,MER02886,LOC004928,REF2561414329,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0015977,2020-11-16 06:19:24,ACC009492,ACC003998,114016.22,INR,BankTransfer,ATM,,LOC001428,REF3164913662,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0015978,2019-09-26 15:56:07,ACC003378,ACC006531,30728.65,INR,Card,Internet Banking,MER02943,LOC000540,REF1889662729,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0015979,2022-11-09 15:38:10,ACC000457,ACC001639,9373.64,INR,UPI,ATM,MER00184,LOC003181,REF8424703767,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0015980,2020-02-01 00:24:50,ACC002262,ACC007469,147514.98,INR,NEFT,Branch,,LOC002118,REF7697887569,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0015981,2022-05-23 00:17:24,ACC007209,ACC002969,688053.79,INR,RTGS,API,,LOC001824,REF9363474674,Completed,Synthetic RTGS transaction,SYNTH_UPI_SWITCH
TXN0015982,2021-12-08 15:38:10,ACC004724,ACC008206,155482.00,INR,BankTransfer,Internet Banking,,LOC004504,REF9333436979,Pending,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0015983,2024-12-06 17:00:36,ACC005934,ACC000278,33456.46,INR,UPI,Branch,MER01009,LOC003839,REF8326152052,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0015984,2025-08-19 02:37:48,ACC008340,ACC000263,193847.06,INR,NEFT,Internet Banking,,LOC003896,REF1851556759,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0015985,2024-06-14 20:09:39,ACC004862,ACC001218,118440.62,INR,IMPS,ATM,,LOC004004,REF8454607690,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0015986,2022-03-19 01:40:18,ACC000726,ACC007222,158759.73,INR,IMPS,ATM,,LOC001211,REF1748968062,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0015987,2019-07-21 10:54:52,ACC001517,ACC002801,35269.31,INR,UPI,Mobile,MER01272,LOC004026,REF4095016113,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0015988,2020-09-04 21:26:51,ACC003024,ACC009845,263875.96,INR,BankTransfer,POS,,LOC001320,REF1866846850,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0015989,2022-02-20 22:30:19,ACC007830,ACC002509,3927.60,INR,UPI,POS,MER00756,LOC003348,REF8456472836,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0015990,2019-08-01 06:14:31,ACC009981,ACC006502,67986.00,INR,UPI,API,MER01802,LOC003891,REF7923592666,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0015991,2021-08-17 12:24:12,ACC006855,ACC005932,292458.16,INR,BankTransfer,POS,,LOC001324,REF1875914194,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0015992,2019-06-02 04:02:24,ACC001839,ACC001687,51959.24,INR,UPI,Branch,MER01136,LOC001777,REF4750093917,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0015993,2021-03-24 06:09:47,ACC000736,ACC001998,287496.38,INR,BankTransfer,POS,,LOC002165,REF3539036888,Completed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
TXN0015994,2025-01-18 17:48:47,ACC001696,ACC008126,134421.14,INR,IMPS,Internet Banking,,LOC004396,REF2068972612,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0015995,2021-05-14 04:20:15,ACC003695,ACC001146,61256.70,INR,IMPS,POS,,LOC004039,REF4734251877,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0015996,2024-10-18 15:54:04,ACC005943,ACC001690,21466.41,INR,UPI,POS,MER00581,LOC002959,REF2458243593,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0015997,2022-05-02 03:28:08,ACC003706,ACC001421,21196.76,INR,UPI,API,MER00097,LOC000127,REF5286212948,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0015998,2023-04-29 11:11:16,ACC000732,ACC007660,90034.22,INR,IMPS,API,,LOC004900,REF6969404566,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0015999,2021-05-01 19:59:24,ACC002340,ACC009850,26268.16,INR,Card,ATM,MER02648,LOC002361,REF6626426280,Completed,Synthetic Card transaction,SYNTH_LEGACY_FINANCE
TXN0016000,2021-08-10 19:21:51,ACC007605,ACC007594,74910.78,INR,IMPS,Mobile,,LOC002484,REF9310777623,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0016001,2024-09-24 09:25:19,ACC008332,ACC006902,178353.61,INR,BankTransfer,Branch,,LOC000050,REF1840318670,Pending,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0016002,2022-08-20 18:55:56,ACC003065,ACC000835,1475710.79,INR,RTGS,Branch,,LOC002116,REF6659796822,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0016003,2022-10-09 00:09:16,ACC007416,ACC007529,71295.78,INR,UPI,Branch,MER02175,LOC001681,REF1779178997,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016004,2022-11-14 09:42:44,ACC004672,ACC003610,62395.75,INR,UPI,Branch,MER00848,LOC001601,REF9611047885,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016005,2021-04-05 06:11:31,ACC001478,ACC006446,134025.64,INR,IMPS,API,,LOC003432,REF6524895572,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0016006,2021-07-31 10:36:25,ACC007033,ACC001490,126405.60,INR,IMPS,API,,LOC002988,REF1459355940,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0016007,2023-09-07 12:19:43,ACC004321,ACC009080,36459.40,INR,UPI,ATM,MER02530,LOC004251,REF1380654993,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0016008,2026-02-27 08:46:31,ACC003636,ACC004799,118922.35,INR,NEFT,Mobile,,LOC004117,REF4313840907,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0016009,2021-03-09 06:37:08,ACC008984,ACC006232,2175852.56,INR,RTGS,Mobile,,LOC004328,REF7036160095,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0016010,2025-03-05 07:34:25,ACC007055,ACC005026,2029310.41,INR,RTGS,Internet Banking,,LOC001286,REF1251326748,Completed,Synthetic RTGS transaction,SYNTH_NEFT_RTGS
TXN0016011,2024-05-04 10:22:45,ACC002676,ACC002043,430583.58,INR,NEFT,POS,,LOC001785,REF4200733447,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0016012,2019-12-27 12:30:18,ACC005668,ACC003839,74188.38,INR,UPI,Branch,MER00825,LOC002168,REF5909471089,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0016013,2020-04-05 22:14:50,ACC006366,ACC005932,48278.92,INR,UPI,API,MER00684,LOC000348,REF5814874665,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016014,2019-07-19 02:32:33,ACC005435,ACC005279,24997.53,INR,CashDeposit,Branch,,LOC002471,REF2914099786,Completed,Synthetic CashDeposit transaction,SYNTH_NEFT_RTGS
TXN0016015,2024-04-13 00:52:42,ACC003883,ACC002377,43516.39,INR,UPI,Branch,MER00188,LOC004942,REF8665099247,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016016,2020-07-26 11:13:46,ACC003497,ACC002952,68577.86,INR,UPI,Internet Banking,MER02326,LOC000387,REF3194941015,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016017,2019-05-08 23:12:31,ACC001981,ACC007565,289587.76,INR,BankTransfer,Mobile,,LOC002214,REF7080451220,Completed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
TXN0016018,2025-03-21 09:34:44,ACC005860,ACC003454,19528.88,INR,UPI,Branch,MER01328,LOC004495,REF7645505548,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016019,2024-12-17 01:27:29,ACC006141,ACC009847,5361.05,INR,Card,Branch,MER00788,LOC003375,REF6001547429,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0016020,2024-09-06 12:04:37,ACC007481,ACC003507,56853.98,INR,UPI,Branch,MER00379,LOC000461,REF8140235693,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0016021,2024-06-14 21:38:30,ACC008751,ACC002233,21065.83,INR,CashDeposit,Branch,,LOC000454,REF5090048034,Completed,Synthetic CashDeposit transaction,SYNTH_LEGACY_FINANCE
TXN0016022,2022-08-16 00:19:57,ACC009594,ACC004296,2455582.32,INR,RTGS,Mobile,,LOC001607,REF3936848739,Completed,Synthetic RTGS transaction,SYNTH_LEGACY_FINANCE
TXN0016023,2023-04-27 09:46:02,ACC005374,ACC000493,182845.23,INR,IMPS,Branch,,LOC001452,REF9752211143,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0016024,2026-07-19 20:13:51,ACC002719,ACC005428,65522.60,INR,CashWithdrawal,API,,LOC000216,REF7036721215,Completed,Synthetic CashWithdrawal transaction,SYNTH_NEFT_RTGS
TXN0016025,2026-03-19 04:32:45,ACC000220,ACC002138,55536.72,INR,BankTransfer,API,,LOC000673,REF8192829041,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0016026,2019-12-19 13:16:09,ACC002068,ACC009130,4251.17,INR,NEFT,API,,LOC001852,REF6357073195,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0016027,2020-08-31 04:33:05,ACC004539,ACC009122,74875.94,INR,UPI,POS,MER00417,LOC004323,REF5145445251,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0016028,2021-04-16 19:36:38,ACC009396,ACC009479,225418.00,INR,BankTransfer,Mobile,,LOC000957,REF3380047491,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0016029,2026-07-31 20:29:53,ACC004930,ACC006916,18352.77,INR,UPI,POS,MER00372,LOC003572,REF3132011977,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0016030,2022-05-09 17:01:42,ACC005331,ACC007268,270994.00,INR,NEFT,POS,,LOC003628,REF4568729705,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0016031,2023-04-25 21:44:27,ACC004367,ACC007412,93073.26,INR,BankTransfer,ATM,,LOC003098,REF5407122890,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0016032,2023-04-25 13:44:42,ACC006113,ACC002767,255122.96,INR,NEFT,POS,,LOC003064,REF7573630180,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0016033,2020-11-02 11:13:09,ACC005311,ACC008773,63623.85,INR,UPI,POS,MER02365,LOC000562,REF9089651117,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016034,2022-11-25 22:11:08,ACC002583,ACC009582,21734.32,INR,UPI,POS,MER02308,LOC004954,REF5992253853,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016035,2025-07-07 01:25:49,ACC006151,ACC001716,129235.82,INR,NEFT,ATM,,LOC001588,REF7774246573,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0016036,2021-11-23 08:38:38,ACC002954,ACC001434,2340.68,INR,BankTransfer,ATM,,LOC001224,REF1980950614,Completed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
TXN0016037,2021-09-02 22:16:55,ACC009917,ACC004786,26505.30,INR,UPI,ATM,MER01559,LOC000407,REF1875707299,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0016038,2022-12-25 17:36:09,ACC000306,ACC009304,25605.24,INR,UPI,API,MER02407,LOC004950,REF7406310597,Failed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0016039,2020-05-20 06:24:41,ACC005520,ACC008689,423251.90,INR,NEFT,API,,LOC004093,REF7946092344,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0016040,2022-12-24 12:52:09,ACC004990,ACC004495,134809.54,INR,BankTransfer,API,,LOC000236,REF1323464784,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0016041,2021-02-09 22:31:27,ACC002818,ACC001390,2743.51,INR,UPI,Mobile,MER00350,LOC003137,REF5121631840,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016042,2022-04-21 03:09:12,ACC000381,ACC002504,70171.81,INR,UPI,POS,MER02772,LOC003997,REF6663409996,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0016043,2021-08-03 20:37:30,ACC008180,ACC005142,4995.40,INR,IMPS,ATM,,LOC002909,REF7164439370,Pending,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0016044,2024-05-11 15:13:31,ACC000067,ACC008227,110149.72,INR,NEFT,Mobile,,LOC002189,REF2301173136,Completed,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0016045,2020-09-06 12:40:12,ACC006409,ACC004148,133205.57,INR,IMPS,POS,,LOC001586,REF9923807495,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0016046,2024-08-02 22:35:48,ACC004908,ACC001709,91522.19,INR,CashWithdrawal,ATM,,LOC001525,REF3307857704,Completed,Synthetic CashWithdrawal transaction,SYNTH_UPI_SWITCH
TXN0016047,2024-10-18 17:49:41,ACC002576,ACC009565,28916.61,INR,UPI,Internet Banking,MER00370,LOC004234,REF5562895600,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0016048,2021-01-10 02:17:44,ACC003862,ACC006082,54297.88,INR,UPI,POS,MER02972,LOC003387,REF1613556405,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0016049,2023-09-06 13:57:22,ACC001660,ACC000414,16532.55,INR,Card,Branch,MER00314,LOC000119,REF9900178707,Completed,Synthetic Card transaction,SYNTH_UPI_SWITCH
TXN0016050,2025-09-12 08:17:46,ACC008531,ACC000179,65013.30,INR,UPI,POS,MER01027,LOC004218,REF6581575859,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016051,2020-06-28 17:06:51,ACC006773,ACC009663,63644.38,INR,CashDeposit,ATM,,LOC004437,REF7433160714,Completed,Synthetic CashDeposit transaction,SYNTH_LEGACY_FINANCE
TXN0016052,2019-05-13 01:42:54,ACC008394,ACC008676,130468.16,INR,NEFT,Internet Banking,,LOC001979,REF4109555387,Pending,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0016053,2023-03-10 22:39:33,ACC000469,ACC000097,56970.16,INR,UPI,POS,MER02315,LOC000011,REF9209366740,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016054,2023-12-27 15:20:11,ACC004072,ACC007175,471534.86,INR,NEFT,API,,LOC000172,REF9085125320,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0016055,2025-11-27 01:04:16,ACC007690,ACC006132,142899.00,INR,IMPS,Mobile,,LOC002748,REF9582568352,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0016056,2025-08-23 10:38:35,ACC003765,ACC002917,235916.52,INR,BankTransfer,POS,,LOC004111,REF2230475187,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0016057,2024-10-24 21:36:59,ACC007384,ACC005443,8269.64,INR,UPI,Internet Banking,MER00379,LOC004052,REF3417879730,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0016058,2019-07-25 19:12:16,ACC008462,ACC001902,65498.83,INR,UPI,Internet Banking,MER01181,LOC001688,REF7104471927,Failed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016059,2022-08-15 06:22:20,ACC005441,ACC008515,1917522.20,INR,RTGS,ATM,,LOC001131,REF2500155616,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0016060,2020-01-14 22:10:35,ACC006114,ACC001812,71290.17,INR,UPI,Branch,MER01715,LOC003731,REF3025219774,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0016061,2025-09-30 13:16:15,ACC006468,ACC009640,173147.72,INR,IMPS,Mobile,,LOC003332,REF6972923700,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0016062,2025-11-02 10:18:08,ACC009371,ACC003062,81538.89,INR,BankTransfer,API,,LOC003966,REF8893177732,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0016063,2024-11-09 03:28:27,ACC008172,ACC008886,143311.71,INR,IMPS,API,,LOC001529,REF5088131839,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0016064,2019-03-12 07:22:10,ACC008359,ACC003355,40618.58,INR,UPI,API,MER01141,LOC000994,REF6666921168,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016065,2026-07-23 16:01:31,ACC002036,ACC006353,660.82,INR,UPI,API,MER00390,LOC001886,REF9272323981,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0016066,2022-04-06 17:25:26,ACC003625,ACC004847,193939.60,INR,IMPS,Branch,,LOC000775,REF9893275612,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0016067,2019-07-28 22:50:52,ACC003879,ACC009214,141496.71,INR,NEFT,ATM,,LOC004364,REF7308322025,Completed,Synthetic NEFT transaction,SYNTH_LEGACY_FINANCE
TXN0016068,2019-07-30 22:05:01,ACC008675,ACC007625,20493.92,INR,UPI,POS,MER02316,LOC004963,REF3222460220,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016069,2020-05-19 00:27:58,ACC009109,ACC006819,67543.45,INR,CashDeposit,Branch,,LOC002811,REF8360826090,Completed,Synthetic CashDeposit transaction,SYNTH_LEGACY_FINANCE
TXN0016070,2026-01-21 20:40:08,ACC003610,ACC009735,45332.94,INR,UPI,Branch,MER01432,LOC002351,REF3248547747,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0016071,2019-01-14 00:01:00,ACC000990,ACC000299,37578.90,INR,UPI,POS,MER00302,LOC000784,REF3111400433,Failed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0016072,2024-01-07 07:48:53,ACC003274,ACC007270,38233.07,INR,UPI,Branch,MER00361,LOC002539,REF3334153833,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0016073,2019-02-12 20:47:07,ACC003963,ACC001900,147116.98,INR,IMPS,Branch,,LOC003667,REF4073983737,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0016074,2019-10-04 04:17:10,ACC007873,ACC000622,168294.30,INR,BankTransfer,Mobile,,LOC003669,REF7076555386,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0016075,2023-06-17 18:02:14,ACC001741,ACC008524,225292.09,INR,BankTransfer,Mobile,,LOC002257,REF4135609130,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0016076,2020-12-16 22:44:44,ACC004857,ACC000610,16207.09,INR,UPI,Internet Banking,MER00264,LOC002342,REF1542997223,Failed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0016077,2024-02-23 12:49:09,ACC009536,ACC007632,203761.78,INR,BankTransfer,Internet Banking,,LOC003843,REF5645047288,Completed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
TXN0016078,2019-09-20 16:51:06,ACC005770,ACC006515,1664.33,INR,CashDeposit,Mobile,,LOC003724,REF5670802620,Pending,Synthetic CashDeposit transaction,SYNTH_BANK_CORE
TXN0016079,2019-11-09 04:20:12,ACC005826,ACC006654,62615.46,INR,IMPS,ATM,,LOC003236,REF5809635074,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0016080,2022-05-15 04:57:32,ACC009263,ACC004846,34010.77,INR,Card,Mobile,MER00960,LOC001354,REF6078323674,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0016081,2026-07-03 22:45:11,ACC000192,ACC001324,32604.71,INR,BankTransfer,API,,LOC001903,REF1139295473,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0016082,2025-01-20 17:20:12,ACC000318,ACC004264,30409.18,INR,IMPS,API,,LOC002079,REF4979922528,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0016083,2022-07-22 02:40:59,ACC003162,ACC002356,21066.40,INR,UPI,API,MER02923,LOC000591,REF6419797321,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
