location_id,location_name,location_type,address,area,city,district,state,pincode,latitude,longitude,sensitivity_level
LOC001117,Synthetic Residence - Swargate 1117,Residence,"43, Temple Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.509487,73.868016,Low
LOC001118,Synthetic Meeting Point - Baner 1118,Meeting Point,"372, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.566568,73.78966,Medium
LOC001119,Synthetic Workplace - Viman Nagar 1119,Workplace,"511, Temple Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.567492,73.92085,Low
LOC001120,Synthetic Residence - Aundh 1120,Residence,"340, Nagar Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.551451,73.812429,Medium
LOC001121,Synthetic ATM - Katraj 1121,ATM,"954, Main Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.453853,73.863606,High
LOC001122,Synthetic Transport Hub - Katraj 1122,Transport Hub,"552, Canal Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.460502,73.869089,Low
LOC001123,Synthetic Residence - Vishrantwadi 1123,Residence,"332, Park Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.572895,73.875572,Low
LOC001124,Synthetic Workplace - Wakad 1124,Workplace,"173, Main Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.600489,73.759253,High
LOC001125,Synthetic Crime Scene - Shivajinagar 1125,Crime Scene,"664, College Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.524749,73.843892,Low
LOC001126,Synthetic Workplace - Viman Nagar 1126,Workplace,"108, Station Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.560629,73.907917,Low
LOC001127,Synthetic Crime Scene - Shivajinagar 1127,Crime Scene,"202, Link Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.530604,73.846134,Medium
LOC001128,Synthetic ATM - Swargate 1128,ATM,"493, Link Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.49522,73.86437,High
LOC001129,Synthetic Restaurant - Swargate 1129,Restaurant,"19, Industrial Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.509268,73.856786,Medium
LOC001130,Synthetic Meeting Point - Katraj 1130,Meeting Point,"531, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.457903,73.872201,Low
LOC001131,Synthetic Transport Hub - Yerawada 1131,Transport Hub,"350, Main Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.551531,73.881567,Low
LOC001132,Synthetic Residence - Bhosari 1132,Residence,"149, Market Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.637521,73.846621,Medium
LOC001133,Synthetic Workplace - Swargate 1133,Workplace,"656, Park Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.501596,73.859904,Low
LOC001134,Synthetic Residence - Baner 1134,Residence,"966, Link Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.562945,73.786502,Low
LOC001135,Synthetic Residence - Yerawada 1135,Residence,"517, Nagar Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.542873,73.882934,Low
LOC001136,Synthetic Crime Scene - Dhankawadi 1136,Crime Scene,"813, Park Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.472418,73.845494,Medium
LOC001137,Synthetic Meeting Point - Kondhwa 1137,Meeting Point,"298, Industrial Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.468142,73.885724,Low
LOC001138,Synthetic Residence - Dhankawadi 1138,Residence,"631, Canal Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.464007,73.847427,Medium
LOC001139,Synthetic Other - Pimpri 1139,Other,"375, College Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.627644,73.795162,Low
LOC001140,Synthetic Workplace - Baner 1140,Workplace,"925, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.56341,73.788221,Low
LOC001141,Synthetic Residence - Kondhwa 1141,Residence,"965, Station Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.468458,73.888128,Low
LOC001142,Synthetic Transport Hub - Yerawada 1142,Transport Hub,"887, Market Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.540481,73.87054,Low
LOC001143,Synthetic Meeting Point - Swargate 1143,Meeting Point,"847, Station Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.509649,73.857112,Low
LOC001144,Synthetic Residence - Aundh 1144,Residence,"624, Station Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.557504,73.804774,Medium
LOC001145,Synthetic Workplace - Shivajinagar 1145,Workplace,"23, Nagar Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.52427,73.850886,High
LOC001146,Synthetic Crime Scene - Bhosari 1146,Crime Scene,"280, Nagar Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.63247,73.849401,Medium
LOC001147,Synthetic Police Station - Dhankawadi,Police Station,"319, Temple Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.471624,73.850327,Low
LOC001148,Synthetic ATM - Baner 1148,ATM,"832, Market Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.551845,73.7802,High
LOC001149,Synthetic Workplace - Dhankawadi 1149,Workplace,"122, Park Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.471437,73.849103,Medium
LOC001150,Synthetic Residence - Katraj 1150,Residence,"41, Canal Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.450375,73.86005,Medium
LOC001151,Synthetic Residence - Aundh 1151,Residence,"480, Park Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.551479,73.802881,High
LOC001152,Synthetic Hotel - Wakad 1152,Hotel,"107, Station Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.603841,73.769044,Medium
LOC001153,Synthetic Bank - Bhosari 1153,Bank,"812, Link Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.630996,73.84749,Low
LOC001154,Synthetic Bank - Swargate 1154,Bank,"845, College Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.500205,73.866827,Medium
LOC001155,Synthetic Warehouse - Hadapsar 1155,Warehouse,"948, Nagar Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.50161,73.925121,Low
LOC001156,Synthetic Restaurant - Pimpri 1156,Restaurant,"527, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.636752,73.804209,Low
LOC001157,Synthetic Residence - Dhankawadi 1157,Residence,"454, Market Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.463209,73.852966,Medium
LOC001158,Synthetic Other - Aundh 1158,Other,"839, Canal Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.565006,73.801643,Low
LOC001159,Synthetic Hotel - Wakad 1159,Hotel,"45, Park Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.591302,73.757676,Medium
LOC001160,Synthetic Transport Hub - Bhosari 1160,Transport Hub,"410, Main Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.634572,73.850617,Medium
LOC001161,Synthetic Workplace - Wakad 1161,Workplace,"186, Temple Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.591538,73.766381,Low
LOC001162,Synthetic Other - Vishrantwadi 1162,Other,"800, Main Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.565342,73.883575,Medium
LOC001163,Synthetic Workplace - Baner 1163,Workplace,"803, Industrial Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.564855,73.785656,Low
LOC001164,Synthetic Warehouse - Baner 1164,Warehouse,"485, Main Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.55794,73.782239,Low
LOC001165,Synthetic Bank - Yerawada 1165,Bank,"175, Park Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.544016,73.872904,Low
LOC001166,Synthetic Bank - Chinchwad 1166,Bank,"291, Canal Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.634196,73.801982,Medium
LOC001167,Synthetic Meeting Point - Aundh 1167,Meeting Point,"540, Park Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.554402,73.807004,Low
LOC001168,Synthetic Restaurant - Dhankawadi 1168,Restaurant,"10, Station Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.472662,73.852758,Medium
LOC001169,Synthetic Transport Hub - Yerawada 1169,Transport Hub,"579, Industrial Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.541577,73.880017,Medium
LOC001170,Synthetic Workplace - Yerawada 1170,Workplace,"214, Canal Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.550662,73.870727,Low
LOC001171,Synthetic ATM - Baner 1171,ATM,"724, Park Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.551347,73.789121,Medium
LOC001172,Synthetic Police Station - Swargate,Police Station,"963, Canal Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.505166,73.858864,Low
LOC001173,Synthetic Residence - Pimpri 1173,Residence,"843, Industrial Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.635194,73.794006,Low
LOC001174,Synthetic Police Station - Yerawada,Police Station,"412, Temple Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.55333,73.878591,High
LOC001175,Synthetic Crime Scene - Katraj 1175,Crime Scene,"959, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.447253,73.863716,Low
LOC001176,Synthetic Other - Bhosari 1176,Other,"716, Temple Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.624457,73.849748,Medium
LOC001177,Synthetic Residence - Shivajinagar 1177,Residence,"532, Station Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.532078,73.851562,Medium
LOC001178,Synthetic Residence - Yerawada 1178,Residence,"224, Industrial Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.552476,73.876715,High
LOC001179,Synthetic Residence - Wakad 1179,Residence,"565, Temple Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.597213,73.761007,Low
LOC001180,Synthetic Restaurant - Aundh 1180,Restaurant,"921, Temple Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.55905,73.803191,Low
LOC001181,Synthetic Crime Scene - Chinchwad 1181,Crime Scene,"760, Main Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.630057,73.807456,Low
LOC001182,Synthetic Warehouse - Shivajinagar 1182,Warehouse,"971, Market Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.526316,73.851578,Low
LOC001183,Synthetic Workplace - Chinchwad 1183,Workplace,"326, Station Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.636529,73.796985,Medium
LOC001184,Synthetic Residence - Dhankawadi 1184,Residence,"893, Main Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.46978,73.853641,Low
LOC001185,Synthetic Workplace - Bhosari 1185,Workplace,"419, Industrial Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.624484,73.841831,Medium
LOC001186,Synthetic Bank - Kothrud 1186,Bank,"120, Temple Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.5067,73.813586,Medium
LOC001187,Synthetic Residence - Aundh 1187,Residence,"522, Market Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.562632,73.813652,Low
LOC001188,Synthetic Police Station - Viman Nagar,Police Station,"315, College Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.568885,73.916364,Low
LOC001189,Synthetic Workplace - Katraj 1189,Workplace,"427, Market Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.459935,73.871454,Low
LOC001190,Synthetic Warehouse - Aundh 1190,Warehouse,"419, Park Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.556311,73.804409,Low
LOC001191,Synthetic Workplace - Bhosari 1191,Workplace,"924, Main Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.626345,73.847999,Low
LOC001192,Synthetic Residence - Hadapsar 1192,Residence,"946, Market Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.505749,73.923006,Low
LOC001193,Synthetic Police Station - Katraj,Police Station,"184, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.456535,73.864194,High
LOC001194,Synthetic Residence - Vishrantwadi 1194,Residence,"593, Temple Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.564763,73.872443,Low
LOC001195,Synthetic Other - Katraj 1195,Other,"13, Nagar Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.454376,73.867533,Low
LOC001196,Synthetic Residence - Wakad 1196,Residence,"636, College Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.606431,73.756675,Low
LOC001197,Synthetic Crime Scene - Wakad 1197,Crime Scene,"609, Market Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.60304,73.764995,High
LOC001198,Synthetic Crime Scene - Chinchwad 1198,Crime Scene,"789, Industrial Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.637574,73.802552,Low
LOC001199,Synthetic Crime Scene - Swargate 1199,Crime Scene,"417, Industrial Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.506127,73.857464,High
LOC001200,Synthetic Residence - Kondhwa 1200,Residence,"997, Canal Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.46497,73.884,Low
LOC001201,Synthetic Hotel - Hadapsar 1201,Hotel,"328, Temple Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.509751,73.929581,Low
LOC001202,Synthetic Bank - Katraj 1202,Bank,"135, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.455065,73.872762,Medium
LOC001203,Synthetic Residence - Shivajinagar 1203,Residence,"569, Link Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.524145,73.853928,Low
LOC001204,Synthetic Workplace - Dhankawadi 1204,Workplace,"108, Station Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.466133,73.845998,Medium
LOC001205,Synthetic Workplace - Kondhwa 1205,Workplace,"293, Nagar Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.469414,73.884263,Medium
LOC001206,Synthetic Residence - Kondhwa 1206,Residence,"931, Temple Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.461572,73.891214,Low
LOC001207,Synthetic Other - Yerawada 1207,Other,"857, Nagar Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.546346,73.88575,High
LOC001208,Synthetic Transport Hub - Shivajinagar 1208,Transport Hub,"371, Market Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.538116,73.842562,Medium
LOC001209,Synthetic Transport Hub - Kothrud 1209,Transport Hub,"437, College Road, Kothrud, Pune",Kothrud,Pune,Pune,Maharashtra,411038,18.511264,73.811321,Low
LOC001210,Synthetic Workplace - Shivajinagar 1210,Workplace,"225, Temple Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.528198,73.847269,Low
LOC001211,Synthetic Other - Kondhwa 1211,Other,"813, Canal Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.464752,73.894935,Low
LOC001212,Synthetic Meeting Point - Hadapsar 1212,Meeting Point,"488, Canal Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.512426,73.927601,Low
LOC001213,Synthetic Crime Scene - Katraj 1213,Crime Scene,"162, Industrial Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.447792,73.865922,Medium
LOC001214,Synthetic Warehouse - Pimpri 1214,Warehouse,"211, Market Road, Pimpri, Pune",Pimpri,Pune,Pune,Maharashtra,411018,18.625371,73.80563,Medium
LOC001215,Synthetic Residence - Swargate 1215,Residence,"721, Canal Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.500348,73.857242,Low
LOC001216,Synthetic Residence - Dhankawadi 1216,Residence,"480, Park Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.466871,73.842091,Low
LOC001217,Synthetic Residence - Bhosari 1217,Residence,"907, Industrial Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.627045,73.847404,High
LOC001218,Synthetic Workplace - Baner 1218,Workplace,"611, College Road, Baner, Pune",Baner,Pune,Pune,Maharashtra,411045,18.565929,73.792408,High
LOC001219,Synthetic Workplace - Bhosari 1219,Workplace,"695, Nagar Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.624234,73.850083,Low
LOC001220,Synthetic Other - Katraj 1220,Other,"547, Canal Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.457528,73.862055,Low
LOC001221,Synthetic Crime Scene - Swargate 1221,Crime Scene,"297, Link Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.502681,73.86126,High
LOC001222,Synthetic Bank - Katraj 1222,Bank,"43, College Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.457335,73.863577,Low
LOC001223,Synthetic Crime Scene - Kondhwa 1223,Crime Scene,"621, Industrial Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.462385,73.895941,High
LOC001224,Synthetic Police Station - Kondhwa,Police Station,"423, Link Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.474951,73.885989,High
LOC001225,Synthetic Police Station - Chinchwad,Police Station,"904, Temple Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.634829,73.796986,Medium
LOC001226,Synthetic Residence - Swargate 1226,Residence,"734, Station Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.498193,73.865013,Medium
LOC001227,Synthetic Residence - Yerawada 1227,Residence,"720, Temple Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.550751,73.881916,Low
LOC001228,Synthetic Hotel - Vishrantwadi 1228,Hotel,"167, Station Road, Vishrantwadi, Pune",Vishrantwadi,Pune,Pune,Maharashtra,411015,18.561491,73.877269,Low
LOC001229,Synthetic Transport Hub - Swargate 1229,Transport Hub,"805, Canal Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.495204,73.86771,Low
LOC001230,Synthetic Restaurant - Swargate 1230,Restaurant,"337, Main Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.495955,73.856719,Low
LOC001231,Synthetic Residence - Yerawada 1231,Residence,"129, Market Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.553011,73.8805,Medium
LOC001232,Synthetic Workplace - Shivajinagar 1232,Workplace,"199, Link Road, Shivajinagar, Pune",Shivajinagar,Pune,Pune,Maharashtra,411005,18.531144,73.846312,Low
LOC001233,Synthetic Residence - Aundh 1233,Residence,"598, Main Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.557262,73.807216,Low
LOC001234,Synthetic Residence - Viman Nagar 1234,Residence,"698, Industrial Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.567474,73.919481,Medium
LOC001235,Synthetic Police Station - Katraj,Police Station,"798, Park Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.453635,73.86309,Low
LOC001236,Synthetic Restaurant - Aundh 1236,Restaurant,"303, Industrial Road, Aundh, Pune",Aundh,Pune,Pune,Maharashtra,411007,18.555246,73.805992,Medium
LOC001237,Synthetic Workplace - Dhankawadi 1237,Workplace,"489, Park Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.46119,73.854639,Low
LOC001238,Synthetic Residence - Hadapsar 1238,Residence,"539, Station Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.5088,73.92564,Low
LOC001239,Synthetic ATM - Kondhwa 1239,ATM,"203, Temple Road, Kondhwa, Pune",Kondhwa,Pune,Pune,Maharashtra,411048,18.464623,73.894412,Low
LOC001240,Synthetic Hotel - Bhosari 1240,Hotel,"262, College Road, Bhosari, Pune",Bhosari,Pune,Pune,Maharashtra,411039,18.627587,73.839836,Medium
LOC001241,Synthetic Residence - Chinchwad 1241,Residence,"992, Nagar Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.627094,73.797021,Low
LOC001242,Synthetic Meeting Point - Viman Nagar 1242,Meeting Point,"913, Link Road, Viman Nagar, Pune",Viman Nagar,Pune,Pune,Maharashtra,411014,18.567106,73.908098,Medium
LOC001243,Synthetic Workplace - Yerawada 1243,Workplace,"780, Canal Road, Yerawada, Pune",Yerawada,Pune,Pune,Maharashtra,411006,18.542535,73.880032,High
LOC001244,Synthetic Crime Scene - Swargate 1244,Crime Scene,"643, Market Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.504977,73.867236,Low
LOC001245,Synthetic Warehouse - Hadapsar 1245,Warehouse,"864, Canal Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.515732,73.919446,Medium
LOC001246,Synthetic Workplace - Dhankawadi 1246,Workplace,"101, Canal Road, Dhankawadi, Pune",Dhankawadi,Pune,Pune,Maharashtra,411043,18.473383,73.85471,High
LOC001247,Synthetic Residence - Hadapsar 1247,Residence,"505, Park Road, Hadapsar, Pune",Hadapsar,Pune,Pune,Maharashtra,411028,18.502586,73.919478,Low
LOC001248,Synthetic Workplace - Wakad 1248,Workplace,"188, Nagar Road, Wakad, Pune",Wakad,Pune,Pune,Maharashtra,411057,18.594186,73.761299,Low
LOC001249,Synthetic Workplace - Chinchwad 1249,Workplace,"260, Link Road, Chinchwad, Pune",Chinchwad,Pune,Pune,Maharashtra,411033,18.633268,73.798918,Low
LOC001250,Synthetic Workplace - Katraj 1250,Workplace,"192, Temple Road, Katraj, Pune",Katraj,Pune,Pune,Maharashtra,411046,18.450415,73.872945,Medium
LOC001251,Synthetic Crime Scene - Swargate 1251,Crime Scene,"43, Main Road, Swargate, Pune",Swargate,Pune,Pune,Maharashtra,411037,18.504211,73.862954,Low
